Epochs,Train 1pit_multi_loss,Val 1pit_multi_loss,Train si_sdr,Train accuracy_metric,Train probnorm_acc_metric,Val si_sdr,Val accuracy_metric,Val probnorm_acc_metric
42,0.004377570891752839,0.008447169998660683,17.28574490737915,99.4625,0.994664370059967,12.493981071472168,97.0,0.9702283463478089
43,0.004332266375888139,0.008849667524918914,17.351554807662964,99.45625,0.9946023621857166,11.946686361312866,96.525,0.9655078738927841
44,0.004569558812072501,0.00876831373386085,17.007187135696412,99.24375,0.992496062964201,12.205016603469849,96.975,0.9699803148508072
45,0.004472339038038627,0.008106450321152807,17.131130188941956,99.3875,0.9939202755689621,12.845902160644531,97.175,0.9719488188028336
46,0.004342478396603838,0.00834249845147133,17.3297006444931,99.49375,0.9949753936827183,12.67165782737732,96.725,0.9674960628747941
47,0.004334633866790682,0.008373823091387749,17.34302206993103,99.4375,0.9944173228144646,12.598658855438233,96.425,0.9645196849107742
48,0.0042761430270038545,0.008301466705277562,17.424636469841005,99.48125,0.9948523621857166,12.633937595367431,96.7,0.9672362203598023
49,0.0042678928715176884,0.007883545476943254,17.442784128189086,99.54375,0.9954714566767215,13.125267826080321,97.225,0.9724566928148269
50,0.004246605248888954,0.00806605144497007,17.463797572135924,99.50625,0.9950994094312191,12.866740169525146,96.55,0.9657519683837891
51,0.0044824720316100864,0.008585477905347944,17.12491641998291,99.4625,0.9946663385629654,12.451467166900635,96.575,0.9660039368867874
52,0.004461470262845978,0.00826414625532925,17.149309861183166,99.30625,0.993115157455206,12.578563097000123,96.875,0.9689803148508072
53,0.004351088837021962,0.008190256804227828,17.319267577171324,99.41875,0.9942312991917134,12.628922201156616,96.9,0.9692204723358154
54,0.004233604186447337,0.007962718684226275,17.498518036842345,99.45,0.9945413385629653,12.872330980300903,97.575,0.9759212597608566
55,0.004184163571102545,0.00812013463396579,17.57793207168579,99.53125,0.9953464566767216,12.86837956237793,97.1,0.9712204723358154
56,0.004149392085615546,0.007942836422473192,17.630984201431275,99.55625,0.9955954724252224,12.9782409324646,97.425,0.9744448817968369
57,0.004171844638418406,0.008181799720972776,17.58477744102478,99.5875,0.9959045275449753,12.805516613006592,97.575,0.9759251967668533
58,0.0041028025655541565,0.007904762910678983,17.70542491531372,99.6375,0.9964005905389786,12.97732536315918,97.6,0.9761811022758484
59,0.0040707540593575686,0.007927468471229077,17.75862499141693,99.63125,0.9963395669162274,12.915455451965332,97.575,0.9759251967668533
60,0.004084267420461402,0.008108860565349459,17.73256190776825,99.6,0.9960295275449753,12.816790502548217,97.175,0.9719685038328171
